room_type,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,is_weekend,city,realsum_cut,longitude_disc_2_093_2_347,longitude_disc_2_347_12_47,longitude_disc_12_47_12_583,latitude_disc_41_35_41_893,latitude_disc_41_893_48_837,latitude_disc_48_837_48_901
2,0,2.0,1,0,1,10.0,97.0,1,2.8857481,0.54035336,12.52427,41.88077,0,3,148.69193,False,False,True,True,False,False
1,1,2.0,0,1,0,9.0,89.0,1,1.5126485,0.13889617,2.16785,41.37361,0,1,165.24309,True,False,False,True,False,False
2,0,4.0,1,0,0,10.0,99.0,2,4.0993195,2.0416865,12.45943,41.88248,1,3,196.38557,False,True,False,True,False,False
2,0,4.0,0,0,0,10.0,91.0,1,1.1345589,0.5304383,12.504,41.911,0,3,194.74902,False,False,True,False,True,False
2,0,2.0,1,0,0,10.0,100.0,1,2.288215,0.073581904,2.38268,48.85078,0,2,359.07355,False,True,False,False,False,True
1,1,4.0,0,1,0,10.0,100.0,1,2.3603659,0.44985127,12.52317,41.88648,0,3,152.19882,False,False,True,True,False,False
2,0,3.0,1,1,0,10.0,96.0,1,4.136651,0.89838636,12.54306,41.8795,1,3,167.6291,False,False,True,True,False,False
1,1,2.0,0,0,0,8.0,78.0,1,3.1015487,0.57255626,12.5324,41.88438,1,3,97.7252,False,False,True,True,False,False
1,1,3.0,0,1,0,10.0,88.0,1,2.6086643,0.41281867,2.14675,41.37148,0,1,248.56285,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,97.0,1,4.450156,0.4517894,2.30159,48.83506,0,2,314.10196,True,False,False,False,True,False
2,0,5.0,0,0,0,10.0,100.0,3,5.023299,0.45088866,12.483,41.858,0,3,234.02614,False,False,True,True,False,False
2,0,4.0,0,1,0,9.0,98.0,2,4.24109,0.05215263,2.37637,48.89139,0,2,248.85823,False,True,False,False,False,True
1,1,2.0,0,0,0,10.0,96.0,1,1.5219449,0.082246006,2.16052,41.37544,1,1,161.98477,True,False,False,True,False,False
2,0,4.0,1,1,0,6.0,80.0,2,5.4034333,1.358108,12.4418,41.91896,1,3,176.74701,False,True,False,False,True,False
2,0,4.0,0,0,0,9.0,86.0,1,4.444628,2.1599894,12.467,41.931,1,3,148.69193,False,True,False,False,True,False
2,0,2.0,1,0,0,9.0,88.0,1,1.4024298,0.05505193,2.33408,48.85384,1,2,266.33423,True,False,False,False,False,True
2,0,2.0,1,0,0,10.0,95.0,0,3.2019768,0.09086157,2.33384,48.88253,0,2,289.63556,True,False,False,False,False,True
2,0,2.0,0,0,0,9.0,93.0,1,3.2596118,0.19564055,2.30831,48.85659,1,2,289.63556,True,False,False,False,False,True
2,0,5.0,0,0,0,9.0,100.0,3,4.501425,0.42549273,2.29171,48.86077,1,2,1093.9818,True,False,False,False,False,True
2,0,3.0,0,0,0,10.0,100.0,2,2.7996776,0.24072565,2.33931,48.88014,1,2,394.02554,True,False,False,False,False,True
2,0,4.0,0,0,1,10.0,90.0,1,4.2201657,0.6278569,12.49,41.864,1,3,139.57404,False,False,True,True,False,False
1,1,2.0,0,0,1,10.0,92.0,1,3.0784023,0.16977695,12.46735,41.91027,1,3,183.76079,False,True,False,False,True,False
2,0,5.0,0,0,1,9.0,91.0,2,3.4762375,0.25975505,2.129,41.382,0,1,712.8727,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,95.0,1,4.325929,0.2957057,12.451,41.908,0,3,159.21259,False,True,False,False,True,False
1,1,2.0,0,1,0,9.0,88.0,1,1.0678419,0.19706023,2.174,41.378,0,1,187.35309,True,False,False,True,False,False
2,0,6.0,0,0,1,10.0,100.0,2,0.51087296,0.4138146,12.50074,41.90533,1,3,288.73355,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,97.0,0,1.3238202,0.28809696,2.357,48.86814,0,2,277.9849,False,True,False,False,False,True
1,1,2.0,0,1,0,9.0,92.0,1,4.0816803,0.36901712,12.45535,41.91195,1,3,126.94924,False,True,False,False,True,False
2,0,2.0,0,1,0,9.0,93.0,1,2.716317,1.7123432,12.47118,41.89318,0,3,195.91798,False,False,True,False,True,False
1,1,2.0,0,0,0,8.0,90.0,1,4.9579234,0.77165115,2.20184,41.42482,1,1,144.52953,True,False,False,True,False,False
2,0,2.0,1,0,0,10.0,100.0,1,4.7781405,1.4134086,12.46633,41.86726,0,3,138.17128,False,True,False,True,False,False
2,0,4.0,0,0,0,10.0,100.0,1,2.190065,0.16436245,2.38249,48.85487,1,2,637.5245,False,True,False,False,False,True
2,0,2.0,0,0,0,9.0,92.0,1,2.6546664,0.17510204,2.36383,48.8793,0,2,347.65588,False,True,False,False,False,True
2,0,3.0,0,0,0,10.0,92.0,2,3.4323244,0.19153394,2.19161,41.41343,1,1,393.7906,True,False,False,True,False,False
2,0,4.0,0,0,1,10.0,96.0,2,5.292465,3.0536134,12.464,41.939,0,3,306.73557,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,90.0,1,6.022167,3.3212602,12.44265,41.86996,1,3,149.8609,False,True,False,True,False,False
1,1,4.0,0,0,1,10.0,92.0,1,1.232378,0.07479574,12.488,41.904,1,3,259.97708,False,False,True,False,True,False
1,1,2.0,0,0,0,10.0,96.0,1,4.6456423,0.6114796,2.311,48.888,1,2,444.1234,True,False,False,False,False,True
2,0,5.0,1,0,0,10.0,100.0,2,5.38304,0.23651741,12.5465,41.86545,1,3,184.46216,False,False,True,True,False,False
1,1,2.0,0,0,0,10.0,97.0,1,3.812516,0.5081624,12.52291,41.87022,1,3,133.02785,False,False,True,True,False,False
1,1,3.0,0,1,0,10.0,92.0,1,2.5099006,0.011100799,12.52935,41.9109,1,3,108.71344,False,False,True,False,True,False
2,0,2.0,0,0,0,10.0,100.0,0,3.7550259,0.0872488,2.40092,48.868,1,2,134.6817,False,True,False,False,False,True
2,0,4.0,0,0,0,10.0,100.0,2,2.3482172,0.03643824,2.32941,48.84211,0,2,701.1371,True,False,False,False,False,True
2,0,5.0,0,0,1,9.0,90.0,1,2.905264,1.3343041,12.46729,41.89948,0,3,259.27573,False,True,False,False,True,False
1,1,2.0,0,0,1,7.0,87.0,1,0.5273758,0.24348512,12.496,41.9,0,3,145.18504,False,False,True,False,True,False
1,1,2.0,0,1,0,9.0,89.0,1,5.4778833,2.650443,12.4515,41.86935,0,3,149.8609,False,True,False,True,False,False
1,1,2.0,1,0,0,10.0,100.0,1,5.5488844,2.9893541,12.4464,41.87342,0,3,132.79405,False,True,False,True,False,False
2,0,4.0,1,1,0,10.0,100.0,1,5.565552,0.8615426,12.53834,41.85865,0,3,230.51926,False,False,True,True,False,False
2,0,3.0,0,0,0,10.0,99.0,1,2.7673786,0.13881733,2.39047,48.85683,0,2,293.13077,False,True,False,False,False,True
2,0,4.0,0,0,0,10.0,97.0,1,1.5401285,0.08545175,2.33218,48.85378,1,2,382.14185,True,False,False,False,False,True
2,0,2.0,0,1,0,10.0,94.0,1,2.0940673,0.11830483,2.33036,48.84488,1,2,382.37488,True,False,False,False,False,True
1,1,2.0,0,1,0,8.0,83.0,1,6.633954,0.21861143,12.55792,41.85803,0,3,149.8609,False,False,True,True,False,False
2,0,6.0,0,0,1,9.0,100.0,2,1.6755722,0.31123433,2.17263,41.4021,0,1,393.09238,True,False,False,True,False,False
2,0,3.0,1,0,0,10.0,94.0,1,2.995156,0.21707577,2.39311,48.85251,0,2,241.86783,False,True,False,False,False,True
2,0,4.0,1,0,0,10.0,98.0,2,0.87487125,0.16999456,12.5057,41.89343,1,3,231.22063,False,False,True,False,True,False
2,0,2.0,0,0,0,10.0,100.0,1,3.8188577,0.33353272,2.30561,48.87116,1,2,421.75412,True,False,False,False,False,True
2,0,4.0,0,0,0,9.0,94.0,2,5.5581737,1.7834021,12.44221,41.92306,1,3,175.57805,False,True,False,False,True,False
1,1,2.0,1,1,0,10.0,95.0,1,1.1393836,0.32122803,2.18265,41.3833,0,1,223.19455,True,False,False,True,False,False
2,0,2.0,0,0,1,10.0,95.0,0,5.626433,0.96378696,12.43545,41.90955,1,3,182.59183,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,94.0,0,4.2063904,0.24401107,2.3998,48.83495,1,2,109.749275,False,True,False,False,True,False
2,0,3.0,0,0,0,10.0,80.0,1,5.6081796,0.5425672,2.28658,48.88186,0,2,291.9657,True,False,False,False,False,True
2,0,4.0,0,1,0,10.0,99.0,1,2.1918132,0.96664274,12.4759,41.89951,1,3,288.26596,False,False,True,False,True,False
2,0,4.0,0,1,0,8.0,90.0,0,3.9163806,0.3455612,2.30592,48.8735,0,2,573.4458,True,False,False,False,False,True
2,0,3.0,0,0,0,9.0,94.0,1,1.2354947,0.17399083,2.35367,48.84547,1,2,333.44208,False,True,False,False,False,True
2,0,4.0,0,0,1,9.0,87.0,1,0.13862167,0.18205898,12.50112,41.89995,1,3,205.97105,False,False,True,False,True,False
2,0,6.0,0,0,1,10.0,93.0,2,3.6247969,0.52859735,12.45884,41.9045,1,3,177.4484,False,True,False,False,True,False
2,0,2.0,0,1,0,8.0,80.0,1,2.0109148,0.24718598,2.35967,48.87407,0,2,264.23712,False,True,False,False,False,True
2,0,3.0,0,0,0,10.0,100.0,1,2.7666788,0.612718,12.524,41.882,1,3,199.89246,False,False,True,True,False,False
2,0,2.0,1,0,0,10.0,97.0,0,1.5491425,0.15990184,2.34345,48.86908,0,2,422.9192,True,False,False,False,False,True
1,1,2.0,0,1,0,9.0,76.0,1,3.6454227,0.48409915,12.48304,41.87136,1,3,164.12222,False,False,True,True,False,False
1,1,2.0,1,1,0,9.0,98.0,1,3.8748662,0.57156146,12.47896,41.87064,0,3,121.10444,False,False,True,True,False,False
2,0,6.0,1,0,0,10.0,100.0,3,3.2461429,0.6893242,12.514,41.873,1,3,230.51926,False,False,True,True,False,False
2,0,2.0,0,0,0,9.0,90.0,0,0.53429246,0.20098422,2.36,48.857,0,2,268.66437,False,True,False,False,False,True
2,0,4.0,0,0,1,10.0,90.0,1,1.956683,0.048349753,2.37937,48.85765,0,2,409.17142,False,True,False,False,False,True
2,0,4.0,1,0,1,10.0,93.0,1,0.69418025,0.14146364,2.34528,48.85273,1,2,498.4155,True,False,False,False,False,True
1,1,3.0,0,1,0,10.0,100.0,1,1.1570053,0.74759114,12.499,41.911,0,3,230.51926,False,False,True,False,True,False
2,0,4.0,0,0,0,10.0,100.0,1,6.357388,0.05717517,12.42568,41.90264,0,3,173.00633,False,True,False,False,True,False
1,1,2.0,1,0,0,10.0,97.0,1,2.6157646,0.08460946,12.52917,41.88863,0,3,92.11418,False,False,True,True,False,False
1,1,2.0,0,1,0,9.0,80.0,1,0.9353788,0.6492725,12.49627,41.90801,1,3,195.91798,False,False,True,False,True,False
2,0,4.0,0,0,0,10.0,94.0,1,0.7090537,0.15168624,2.34573,48.85218,1,2,522.4159,True,False,False,False,False,True
2,0,2.0,0,0,0,9.0,93.0,1,3.315428,0.20423123,2.34678,48.88613,0,2,224.39183,False,True,False,False,False,True
2,0,5.0,0,1,0,10.0,96.0,1,7.0543704,0.28814492,12.41741,41.90484,0,3,144.01608,False,True,False,False,True,False
2,0,4.0,0,1,0,9.0,93.0,2,4.678501,0.2896302,12.44724,41.9101,1,3,194.28143,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,80.0,1,7.305877,0.6509633,12.57066,41.8595,0,3,115.25963,False,False,True,True,False,False
2,0,2.0,0,0,0,10.0,100.0,1,2.1358216,0.20644176,2.35045,48.87572,1,2,336.00522,False,True,False,False,False,True
2,0,4.0,1,0,1,10.0,97.0,2,2.3482594,0.32662788,12.5194,41.88406,1,3,228.8827,False,False,True,True,False,False
1,1,2.0,0,1,0,9.0,85.0,1,1.2395539,0.5439644,2.17823,41.39643,1,1,130.79805,True,False,False,True,False,False
1,1,2.0,0,0,1,9.0,77.0,1,2.0228531,0.11127128,12.5194,41.91381,0,3,136.06714,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,92.0,1,6.860027,1.080054,12.482,41.841,0,3,138.40508,False,False,True,True,False,False
1,1,3.0,1,1,0,10.0,100.0,1,2.305716,0.1947808,2.37925,48.86772,0,2,381.67584,False,True,False,False,False,True
2,0,4.0,0,1,0,10.0,100.0,1,2.255457,0.9048544,12.47507,41.9008,0,3,303.22867,False,False,True,False,True,False
1,1,2.0,0,1,0,10.0,98.0,1,2.06605,0.0361555,12.51795,41.88644,1,3,161.5505,False,False,True,True,False,False
1,1,2.0,0,1,0,10.0,100.0,1,5.6237297,0.1868639,2.27712,48.86489,0,2,356.9764,True,False,False,False,False,True
2,0,3.0,0,0,1,10.0,96.0,1,2.188188,1.0076967,12.476,41.899,0,3,262.7826,False,False,True,False,True,False
1,1,3.0,0,0,1,9.0,93.0,1,2.5596843,0.82440597,12.506,41.878,0,3,103.8038,False,False,True,True,False,False
2,0,6.0,0,1,0,10.0,100.0,2,1.4345421,0.14751245,2.34898,48.86923,0,2,695.31177,False,True,False,False,False,True
2,0,2.0,0,0,0,7.0,85.0,1,3.3652236,0.7404316,12.51159,41.93035,1,3,119.93547,False,False,True,False,True,False
1,1,3.0,0,1,0,10.0,91.0,1,0.5141679,0.40053657,12.49967,41.90508,1,3,136.30093,False,False,True,False,True,False
2,0,4.0,1,0,1,8.0,93.0,1,1.1245272,0.09917131,12.489,41.903,0,3,1073.3407,False,False,True,False,True,False
2,0,6.0,0,0,1,10.0,91.0,2,1.6282489,0.08898665,2.37409,48.86059,1,2,719.54517,False,True,False,False,False,True
1,1,3.0,0,0,1,10.0,93.0,1,3.4111638,0.32157135,12.463,41.91,0,3,170.66841,False,True,False,False,True,False
2,0,2.0,0,0,1,9.0,84.0,1,1.1436777,0.094350025,2.15866,41.38139,0,1,341.4248,True,False,False,True,False,False
2,0,5.0,1,1,0,10.0,99.0,1,2.3862062,0.17243731,12.52627,41.88907,1,3,184.46216,False,False,True,True,False,False
1,1,2.0,0,0,0,9.0,96.0,1,3.389957,0.2659809,2.19072,41.41339,1,1,115.670166,True,False,False,True,False,False
1,1,2.0,0,0,0,10.0,100.0,1,2.197982,0.5799732,2.144,41.39,0,1,335.60638,True,False,False,True,False,False
2,0,3.0,0,0,1,9.0,93.0,1,3.8808923,1.1640412,12.465,41.922,1,3,172.77254,False,True,False,False,True,False
1,1,2.0,0,0,1,9.0,87.0,1,1.2319276,0.1706664,2.15685,41.38215,0,1,196.8953,True,False,False,True,False,False
2,0,5.0,0,1,0,9.0,94.0,2,2.443519,0.8833315,12.47885,41.88752,0,3,239.63716,False,False,True,True,False,False
2,0,4.0,1,0,1,10.0,94.0,1,2.4840288,1.4571589,12.47318,41.89554,1,3,381.0815,False,False,True,False,True,False
1,1,2.0,1,1,0,6.0,40.0,1,4.3581324,0.24396402,2.29842,48.84071,1,2,261.44095,True,False,False,False,False,True
1,1,2.0,0,0,0,10.0,100.0,1,3.2929227,0.3423956,2.39477,48.86699,0,2,171.03178,False,True,False,False,False,True
2,0,4.0,0,0,0,10.0,94.0,1,1.9415672,0.13835967,2.35723,48.87378,1,2,417.09387,False,True,False,False,False,True
2,0,4.0,0,0,1,9.0,78.0,1,0.28686783,0.43980077,12.5048,41.89913,1,3,180.95528,False,False,True,False,True,False
2,0,3.0,1,0,0,10.0,97.0,1,5.5663323,0.21368025,12.56447,41.88218,1,3,110.81757,False,False,True,True,False,False
2,0,6.0,0,0,1,10.0,100.0,3,1.1023543,0.13783489,2.36586,48.86141,0,2,609.09686,False,True,False,False,False,True
2,0,2.0,0,0,0,8.0,91.0,0,4.483723,0.23957136,2.29964,48.83661,1,2,196.43024,True,False,False,False,True,False
2,0,4.0,0,1,0,10.0,100.0,1,1.780802,0.14640601,2.3425,48.87109,0,2,403.34607,True,False,False,False,False,True
1,1,2.0,0,0,1,10.0,100.0,1,5.8094635,0.47650906,12.43275,41.89463,1,3,150.32848,False,True,False,False,True,False
2,0,2.0,0,0,1,10.0,100.0,0,1.7518566,0.28911957,2.36648,48.86946,1,2,266.56726,False,True,False,False,False,True
2,0,2.0,0,0,0,10.0,86.0,1,4.987665,0.37411717,2.293,48.878,0,2,315.26703,True,False,False,False,False,True
2,0,4.0,0,0,0,10.0,100.0,1,4.420125,0.6132196,12.449,41.9,1,3,163.88843,False,True,False,False,True,False
1,1,2.0,0,0,1,10.0,100.0,1,4.822354,0.22423543,2.29557,48.87799,1,2,405.6762,True,False,False,False,False,True
2,0,2.0,1,0,0,10.0,100.0,1,2.961506,1.514801,12.471,41.888,1,3,179.31873,False,False,True,True,False,False
1,1,3.0,1,0,0,10.0,95.0,1,2.5205305,0.26533607,12.51324,41.87972,1,3,90.24384,False,False,True,True,False,False
1,1,2.0,0,1,0,10.0,100.0,1,2.822036,0.28913128,2.35857,48.88166,0,2,219.96458,False,True,False,False,False,True
2,0,4.0,1,1,0,10.0,98.0,1,3.347753,1.8852292,12.46606,41.88756,1,3,182.59183,False,True,False,True,False,False
2,0,2.0,1,0,0,10.0,94.0,0,3.272419,0.33563712,2.3529,48.82713,1,2,212.04213,False,True,False,False,True,False
2,0,2.0,1,0,0,10.0,97.0,0,3.9913805,1.1694527,12.45443,41.89703,1,3,176.27943,False,True,False,False,True,False
2,0,4.0,0,0,1,10.0,88.0,1,0.57450867,0.1609148,2.35548,48.86141,1,2,469.28885,False,True,False,False,False,True
2,0,5.0,0,0,1,10.0,90.0,2,0.18051523,0.19560881,2.16849,41.38829,0,1,536.9237,True,False,False,True,False,False
2,0,4.0,0,0,0,9.0,80.0,1,2.3417573,0.20730905,2.35098,48.8776,1,2,310.60678,False,True,False,False,False,True
1,1,2.0,0,1,0,6.0,70.0,1,2.1808958,0.52753127,2.18101,41.40495,0,1,107.524376,True,False,False,True,False,False
1,1,3.0,0,1,0,10.0,93.0,1,2.3482368,0.33234695,2.35376,48.87768,0,2,651.7383,False,True,False,False,False,True
1,1,2.0,0,0,1,9.0,79.0,1,4.4309196,1.4024965,12.46644,41.87129,0,3,94.45211,False,True,False,True,False,False
1,1,5.0,0,0,1,8.0,88.0,1,1.3527675,0.24182191,2.15654,41.38039,0,1,266.25085,True,False,False,True,False,False
1,1,3.0,0,0,1,10.0,97.0,1,4.111053,0.39047635,12.455,41.912,0,3,168.33049,False,True,False,False,True,False
2,0,2.0,0,1,0,9.0,91.0,1,2.690053,0.37461329,2.34297,48.87989,1,2,207.14885,True,False,False,False,False,True
2,0,2.0,0,1,0,9.0,87.0,1,3.5252187,0.40565902,12.46034,41.90606,0,3,149.8609,False,True,False,False,True,False
1,1,2.0,0,0,0,9.0,80.0,1,2.6091979,0.27608192,2.14807,41.40385,0,1,295.1102,True,False,False,True,False,False
1,1,2.0,1,0,0,10.0,97.0,1,4.105964,1.2125939,12.46778,41.87436,1,3,155.9395,False,True,False,True,False,False
1,1,3.0,0,0,0,8.0,87.0,1,0.7807729,0.089882694,2.17321,41.38053,1,1,194.10245,True,False,False,True,False,False
2,0,3.0,0,0,1,9.0,88.0,0,1.1920271,0.15397236,2.36402,48.86429,0,2,195.49818,False,True,False,False,False,True
2,0,6.0,0,0,1,8.0,83.0,2,1.9591,0.302965,2.37825,48.8618,1,2,758.92444,False,True,False,False,False,True
1,1,2.0,0,1,0,10.0,94.0,1,1.9401267,0.48327485,2.16232,41.37065,1,1,185.25845,True,False,False,True,False,False
2,0,4.0,0,1,0,8.0,88.0,1,1.7880465,0.2905064,2.37677,48.85929,0,2,283.81024,False,True,False,False,False,True
2,0,4.0,0,0,0,9.0,100.0,1,6.8144884,2.4362035,12.42722,41.92582,0,3,230.51926,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,95.0,1,8.401572,0.5092176,12.46103,41.8318,1,3,274.23843,False,True,False,True,False,False
1,1,4.0,0,1,0,10.0,100.0,1,3.2049937,0.29537132,2.13169,41.38647,0,1,384.24838,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,88.0,1,0.94261163,0.5170288,2.15885,41.38833,0,1,104.033325,True,False,False,True,False,False
2,0,6.0,0,1,0,9.0,87.0,2,2.0166574,0.24778533,2.32991,48.86667,0,2,822.7701,True,False,False,False,False,True
2,0,6.0,0,1,0,9.0,89.0,2,0.74271524,0.15850243,2.34827,48.86256,0,2,931.5873,False,True,False,False,False,True
2,0,2.0,0,1,0,10.0,80.0,0,1.8041512,0.40332177,2.32855,48.85948,1,2,596.5141,True,False,False,False,False,True
2,0,2.0,0,0,1,10.0,100.0,0,1.7518374,0.28910068,2.36648,48.86946,0,2,266.56726,False,True,False,False,False,True
1,1,2.0,1,0,1,10.0,94.0,1,4.2098618,0.347618,12.54688,41.91889,0,3,80.658356,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,82.0,1,2.5704758,0.21800984,2.33051,48.87444,1,2,416.86084,True,False,False,False,False,True
2,0,3.0,0,1,0,8.0,79.0,1,1.0628119,1.0254478,12.515,41.9,1,3,136.06714,False,False,True,False,True,False
2,0,4.0,0,1,0,9.0,92.0,1,2.058606,0.84863144,12.47747,41.89999,1,3,278.4467,False,False,True,False,True,False
2,0,2.0,0,0,1,9.0,94.0,1,4.3662667,0.70326185,12.44968,41.89927,1,3,207.6076,False,True,False,False,True,False
2,0,2.0,0,0,0,8.0,90.0,0,3.9680116,0.19810466,2.40178,48.87165,0,2,141.6721,False,True,False,False,False,True
2,0,2.0,1,0,1,10.0,98.0,1,2.1055858,0.96284044,12.477,41.899,0,3,310.00864,False,False,True,False,True,False
2,0,2.0,0,0,0,10.0,95.0,1,6.1105204,0.30225715,12.47228,41.85063,0,3,126.715454,False,False,True,True,False,False
2,0,2.0,0,0,1,8.0,67.0,0,1.0616765,0.20761846,2.342,48.85017,0,2,355.57834,True,False,False,False,False,True
2,0,4.0,0,0,1,9.0,89.0,0,0.99461186,0.1162111,2.35126,48.86546,1,2,329.94687,False,True,False,False,False,True
1,1,2.0,0,1,0,9.0,95.0,1,1.0277193,0.31036517,12.491,41.897,0,3,119.93547,False,False,True,False,True,False
1,1,2.0,1,0,1,10.0,100.0,1,1.3368602,0.5244069,2.18507,41.38309,0,1,229.2457,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,80.0,1,2.5903957,0.3450769,2.34404,48.87915,0,2,376.54953,True,False,False,False,False,True
1,1,2.0,0,0,1,10.0,91.0,1,4.1914234,0.32401618,2.31434,48.88449,1,2,264.47012,True,False,False,False,False,True
2,0,3.0,0,1,0,10.0,100.0,1,3.57753,0.7649086,12.51612,41.87038,1,3,179.31873,False,False,True,True,False,False
1,1,2.0,0,0,0,8.0,90.0,1,3.4160419,0.8027733,2.1841,41.41602,0,1,150.58067,True,False,False,True,False,False
2,0,2.0,1,0,1,10.0,94.0,1,2.4652412,1.3930727,12.4732,41.89623,0,3,258.57434,False,False,True,False,True,False
1,1,2.0,1,0,1,10.0,93.0,1,0.5414828,0.2493949,12.502,41.896,1,3,92.34798,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,94.0,1,1.5114205,0.04777732,2.37,48.864,1,2,216.00336,False,True,False,False,False,True
2,0,2.0,0,0,0,10.0,92.0,1,3.6646397,0.4337433,2.3219,48.83064,1,2,277.7519,True,False,False,False,True,False
2,0,6.0,1,1,0,10.0,98.0,2,0.5684646,0.46476203,12.49998,41.9057,0,3,270.96533,False,False,True,False,True,False
1,1,2.0,0,1,0,8.0,83.0,1,3.151407,0.28238267,2.14605,41.40905,0,1,148.02057,True,False,False,True,False,False
2,0,2.0,0,1,0,9.0,83.0,1,1.5470465,0.4839871,12.51416,41.89016,0,3,117.59755,False,False,True,True,False,False
1,1,2.0,1,1,0,10.0,94.0,1,3.582557,1.3553514,12.46785,41.88139,0,3,103.8038,False,True,False,True,False,False
2,0,4.0,0,0,0,9.0,92.0,0,0.8434472,0.31578153,2.363,48.86,1,2,351.1511,False,True,False,False,False,True
1,1,2.0,0,0,1,8.0,80.0,1,3.5379953,0.28964362,12.48105,41.87324,1,3,173.47392,False,False,True,True,False,False
2,0,6.0,0,0,1,10.0,86.0,2,0.89808077,0.4528423,12.49158,41.89951,0,3,227.01237,False,False,True,False,True,False
2,0,5.0,1,1,0,10.0,98.0,2,0.54470605,0.19806752,12.503,41.896,0,3,178.61736,False,False,True,False,True,False
1,1,2.0,1,1,0,10.0,99.0,1,2.0959184,0.48726565,2.169,41.406,1,1,192.00781,True,False,False,True,False,False
1,1,2.0,0,0,1,7.0,80.0,1,2.8112247,1.4843947,12.48708,41.9235,0,3,86.50317,False,False,True,False,True,False
2,0,4.0,0,0,0,10.0,97.0,1,3.0419836,1.225636,12.46562,41.89982,1,3,253.66469,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,100.0,1,3.442289,0.26599023,12.47916,41.87513,0,3,247.58609,False,False,True,True,False,False
2,0,4.0,0,0,0,10.0,100.0,1,5.459395,1.273557,12.54274,41.93961,1,3,161.7843,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,96.0,1,1.8186707,0.6643906,2.33783,48.8435,1,2,799.7017,True,False,False,False,False,True
2,0,4.0,0,0,0,10.0,100.0,1,6.838021,0.32529318,2.25993,48.8509,0,2,938.8107,True,False,False,False,False,True
2,0,4.0,0,0,0,10.0,100.0,1,1.5812185,0.2450718,2.35701,48.87051,1,2,324.58755,False,True,False,False,False,True
2,0,2.0,0,0,0,9.0,92.0,1,1.3724235,0.11297989,2.34721,48.86836,1,2,358.8405,False,True,False,False,False,True
2,0,2.0,0,0,1,6.0,40.0,0,1.7427301,0.13398986,2.37467,48.85053,0,2,312.9369,False,True,False,False,False,True
2,0,4.0,0,0,0,9.0,89.0,2,1.9036149,0.18417975,12.48079,41.90693,0,3,518.7852,False,False,True,False,True,False
1,1,2.0,0,0,0,10.0,96.0,1,1.753515,0.5930726,2.16776,41.40284,0,1,145.92595,True,False,False,True,False,False
2,0,4.0,0,0,0,6.0,20.0,3,2.1052368,0.12476883,2.35893,48.87506,0,2,340.8985,False,True,False,False,False,True
2,0,6.0,0,0,1,10.0,100.0,2,7.1059012,0.49002525,12.55899,41.85298,0,3,253.66469,False,False,True,True,False,False
2,0,2.0,0,0,0,10.0,100.0,2,3.4324112,0.116077006,2.31479,48.87463,1,2,195.49818,True,False,False,False,False,True
2,0,6.0,1,0,0,10.0,98.0,2,5.1308937,2.3831458,12.454,41.872,0,3,206.43864,False,True,False,True,False,False
2,0,2.0,0,0,1,8.0,82.0,0,1.8501436,0.11225365,2.331,48.865,1,2,406.37524,True,False,False,False,False,True
2,0,2.0,0,0,1,10.0,94.0,1,3.0461888,0.07024122,2.39023,48.84478,1,2,307.11157,False,True,False,False,False,True
1,1,2.0,1,0,0,10.0,96.0,1,2.600821,0.69555926,12.472,41.907,0,3,167.16153,False,False,True,False,True,False
2,0,2.0,0,0,0,10.0,97.0,0,0.882993,0.303433,2.35547,48.84883,1,2,301.05322,False,True,False,False,False,True
2,0,2.0,0,0,1,9.0,94.0,0,2.3686507,0.04308225,2.32851,48.84249,0,2,305.7135,True,False,False,False,False,True
2,0,4.0,0,0,1,10.0,100.0,1,1.9127556,0.992755,12.47955,41.89788,0,3,396.5118,False,False,True,False,True,False
1,1,2.0,0,0,1,8.0,80.0,1,3.523236,0.6047184,12.46,41.904,1,3,149.39331,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,93.0,1,3.47482,0.50890476,12.52168,41.92858,1,3,155.47191,False,False,True,False,True,False
1,1,2.0,0,0,0,10.0,100.0,1,3.1972284,0.10839204,2.37453,48.88148,1,2,151.45866,False,True,False,False,False,True
1,1,3.0,0,1,0,9.0,93.0,1,3.261195,0.30481178,12.46454,41.90914,1,3,136.30093,False,True,False,False,True,False
2,0,4.0,0,0,0,7.0,80.0,1,1.8432719,0.2283979,2.37735,48.8532,1,2,243.0329,False,True,False,False,False,True
