room_type,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,is_weekend,realsum_cut,longitude_disc_2_093_2_161,longitude_disc_2_161_2_177,longitude_disc_2_177_2_226,latitude_disc_2_093_2_161,latitude_disc_2_161_2_177,latitude_disc_2_177_2_226
1,1,2.0,0,0,1,9.0,83.0,1,1.5162036,0.41629708,2.15297,41.38247,1,196.8953,True,False,False,True,False,False
2,0,6.0,0,0,1,8.0,60.0,3,3.0009487,0.39749923,2.13911,41.40089,0,474.3175,True,False,False,True,False,False
1,1,2.0,0,0,1,9.0,88.0,1,1.226811,0.21027265,2.17035,41.37609,0,187.35309,False,True,False,False,True,False
1,1,2.0,0,0,0,10.0,93.0,1,4.1033177,0.556706,2.13683,41.35991,1,202.48097,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,92.0,1,3.0808978,0.6308915,2.15227,41.41146,1,185.25845,True,False,False,True,False,False
1,1,2.0,0,0,0,10.0,100.0,2,2.7314293,0.8441714,2.19669,41.40134,0,208.53214,False,False,True,False,False,True
1,1,2.0,0,1,0,10.0,96.0,1,3.3080893,0.12413688,2.13906,41.36858,0,134.28911,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,92.0,1,4.28906,0.5494504,2.21065,41.41072,1,505.5042,False,False,True,False,False,True
1,1,2.0,1,0,0,9.0,97.0,1,4.901502,0.769372,2.20228,41.424,1,127.30701,False,False,True,False,False,True
1,1,2.0,0,1,0,10.0,100.0,1,3.5428975,0.16771868,2.13189,41.37321,0,237.15875,True,False,False,True,False,False
1,1,4.0,0,0,1,9.0,88.0,1,0.46470788,0.25014767,2.17292,41.38357,1,596.0388,False,True,False,False,True,False
1,1,2.0,0,0,1,10.0,94.0,1,4.546613,0.34341466,2.216,41.409,0,370.28418,False,False,True,False,False,True
1,1,2.0,0,0,1,9.0,89.0,1,0.97067267,0.29639667,2.17857,41.38123,0,173.62161,False,False,True,False,False,True
