room_type,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,is_weekend,realsum_cut,longitude_disc_12_401_12_471,longitude_disc_12_471_12_499,longitude_disc_12_499_12_583,latitude_disc_12_401_12_471,latitude_disc_12_471_12_499,latitude_disc_12_499_12_583
2,0,5.0,0,0,0,10.0,100.0,2,3.7283688,0.82714045,12.53348,41.87675,1,184.92975,False,False,True,False,False,True
1,1,2.0,0,1,0,8.0,93.0,1,1.5549427,1.1185975,12.49739,41.91439,1,136.06714,False,True,False,False,True,False
2,0,3.0,1,0,0,10.0,99.0,1,1.031552,0.16736083,12.49187,41.89576,1,230.51926,False,True,False,False,True,False
1,1,2.0,1,1,0,10.0,99.0,3,4.248736,0.8509262,12.45115,41.89852,0,107.310684,True,False,False,True,False,False
2,0,4.0,0,1,0,9.0,86.0,1,2.0916228,0.94622105,12.5068,41.91939,0,155.47191,False,False,True,False,False,True
2,0,4.0,0,1,0,10.0,95.0,1,5.1119075,0.7527504,12.441,41.896,0,242.20888,True,False,False,True,False,False
2,0,3.0,1,1,0,10.0,98.0,1,3.0083737,1.9108505,12.468,41.892,1,170.9022,True,False,False,True,False,False
2,0,4.0,0,0,1,9.0,91.0,1,2.848691,1.4210682,12.46803,41.89884,1,331.98514,True,False,False,True,False,False
2,0,4.0,0,1,0,9.0,96.0,1,5.111898,0.75274295,12.441,41.896,0,207.6076,True,False,False,True,False,False
1,1,4.0,0,0,1,8.0,80.0,1,3.7873626,1.4632673,12.47,41.925,1,71.54046,True,False,False,True,False,False
1,1,3.0,0,1,0,10.0,97.0,1,4.147587,1.1419086,12.469,41.873,0,172.77254,True,False,False,True,False,False
2,0,5.0,1,0,0,10.0,96.0,2,4.346612,1.6537483,12.46236,41.87552,0,162.48569,True,False,False,True,False,False
1,1,2.0,0,0,1,9.0,89.0,1,1.1375207,0.8293385,12.51403,41.89564,0,126.715454,False,False,True,False,False,True
2,0,2.0,1,0,0,10.0,99.0,1,2.965497,0.68088067,12.52356,41.9223,1,161.5505,False,False,True,False,False,True
2,0,4.0,1,0,1,9.0,95.0,1,1.5485734,0.6107955,12.48362,41.90005,1,306.26797,False,True,False,False,True,False
2,0,4.0,0,0,1,10.0,96.0,1,0.82069814,0.3947446,12.49252,41.89954,0,304.39764,False,True,False,False,True,False
1,1,2.0,1,0,1,10.0,100.0,1,1.3043259,0.16044815,12.48698,41.90366,1,328.24445,False,True,False,False,True,False
2,0,4.0,1,1,0,10.0,100.0,1,2.5863514,0.3047565,12.474,41.91071,1,235.1951,False,True,False,False,True,False
2,0,3.0,1,1,0,9.0,100.0,1,1.9760747,0.27730802,12.47958,41.90632,1,253.66469,False,True,False,False,True,False
2,0,4.0,0,1,0,10.0,94.0,0,7.4360404,1.8995434,12.41768,41.92302,0,134.89818,True,False,False,True,False,False
2,0,4.0,1,1,0,10.0,97.0,2,1.1084623,0.31630725,12.4903,41.89641,1,230.98683,False,True,False,False,True,False
2,0,2.0,1,1,0,10.0,95.0,0,2.4372456,0.14166845,12.51601,41.88149,1,163.88843,False,False,True,False,False,True
2,0,4.0,0,0,1,9.0,82.0,1,1.0431882,1.0333787,12.51467,41.89944,0,205.03589,False,False,True,False,False,True
2,0,3.0,0,1,0,8.0,85.0,1,3.7008502,0.85330194,12.537,41.88,1,150.09468,False,False,True,False,False,True
2,0,6.0,0,0,1,10.0,93.0,2,2.6347487,1.196005,12.4705,41.90099,0,311.1776,True,False,False,True,False,False
2,0,3.0,1,0,1,10.0,94.0,1,4.289834,0.50610024,12.535,41.871,1,179.08493,False,False,True,False,False,True
1,1,3.0,0,0,0,10.0,100.0,1,5.867054,2.872915,12.44726,41.86769,0,97.95899,True,False,False,True,False,False
2,0,4.0,1,0,1,10.0,94.0,1,1.9561566,0.20177852,12.509,41.884,1,196.38557,False,False,True,False,False,True
2,0,2.0,0,0,1,10.0,80.0,0,2.6491714,1.5254852,12.471,41.896,0,196.15178,False,True,False,False,True,False
1,1,3.0,1,1,0,10.0,96.0,1,0.8754437,0.4640303,12.492,41.899,0,189.138,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,95.0,1,0.6434469,0.08137161,12.49474,41.90232,1,161.7843,False,True,False,False,True,False
2,0,5.0,1,0,0,10.0,96.0,3,5.246547,1.1775272,12.44311,41.91758,0,193.58006,True,False,False,True,False,False
1,1,2.0,0,1,0,8.0,100.0,1,3.197103,0.3530976,12.48631,41.87467,1,126.94924,False,True,False,False,True,False
2,0,4.0,1,1,0,10.0,96.0,1,1.14227,1.093187,12.5159,41.89957,0,205.03589,False,False,True,False,False,True
1,1,3.0,1,1,0,9.0,92.0,1,5.6119018,0.3790592,12.47387,41.85502,0,134.89818,False,True,False,False,True,False
1,1,4.0,0,1,0,9.0,90.0,2,2.773739,0.6426284,12.53477,41.90663,0,149.8609,False,False,True,False,False,True
2,0,6.0,1,1,0,10.0,98.0,2,2.6887615,1.4045999,12.47004,41.89825,0,361.91055,True,False,False,True,False,False
2,0,2.0,0,1,0,10.0,96.0,1,3.080177,0.8289499,12.53832,41.9074,1,150.09468,False,False,True,False,False,True
2,0,3.0,0,1,0,9.0,94.0,1,3.064002,0.236926,12.4672,41.90955,0,219.06343,True,False,False,True,False,False
2,0,3.0,0,0,0,9.0,94.0,2,2.8458009,0.98310035,12.50638,41.87544,1,165.29118,False,False,True,False,False,True
2,0,2.0,0,0,0,10.0,94.0,1,3.1241693,1.9395229,12.467,41.891,0,167.16153,True,False,False,True,False,False
2,0,4.0,0,1,0,9.0,93.0,1,4.0732536,1.3361497,12.46619,41.876,1,161.5505,True,False,False,True,False,False
2,0,4.0,0,1,0,10.0,93.0,1,0.7759591,0.15134916,12.50599,41.89447,0,214.38759,False,False,True,False,False,True
2,0,2.0,0,1,0,9.0,85.0,0,2.9581943,1.8159871,12.46891,41.89145,1,130.68993,True,False,False,True,False,False
1,1,3.0,1,1,0,10.0,96.0,3,6.0774636,0.5288061,12.42947,41.89482,0,150.09468,True,False,False,True,False,False
2,0,3.0,1,1,0,10.0,96.0,1,2.8923345,1.7127178,12.47,41.891,0,224.67444,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,92.0,1,3.3085792,0.11110142,12.48094,41.8757,1,161.5505,False,True,False,False,True,False
2,0,3.0,0,1,0,9.0,94.0,0,4.626916,1.9394577,12.45896,41.87463,1,136.53473,True,False,False,True,False,False
1,1,2.0,0,0,1,8.0,80.0,1,5.6541944,0.35207623,12.47907,41.85301,0,69.20254,False,True,False,False,True,False
2,0,5.0,0,0,1,10.0,90.0,1,2.6272917,1.1884499,12.47059,41.90101,0,414.9814,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,100.0,1,5.083457,2.9320862,12.4666,41.93809,0,230.51926,True,False,False,True,False,False
2,0,5.0,0,1,0,10.0,97.0,1,2.5727596,0.99103427,12.53274,41.8967,1,163.88843,False,False,True,False,False,True
1,1,2.0,0,1,0,10.0,100.0,1,1.7408646,0.35327396,12.51625,41.91254,1,121.33823,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,94.0,1,4.274867,0.9439057,12.451,41.897,0,124.61132,True,False,False,True,False,False
2,0,2.0,1,1,0,10.0,100.0,1,2.4264584,0.14695193,12.52729,41.8896,1,115.72721,False,False,True,False,False,True
1,1,3.0,0,0,0,10.0,95.0,1,3.406327,1.1038343,12.47291,41.92232,1,151.73123,False,True,False,False,True,False
1,1,2.0,0,1,0,9.0,93.0,1,3.648772,0.46877787,12.48265,41.87147,1,122.2734,False,True,False,False,True,False
2,0,6.0,0,0,1,10.0,98.0,3,1.3459061,0.19952622,12.487,41.905,0,299.7218,False,True,False,False,True,False
2,0,4.0,1,1,0,10.0,95.0,2,5.4822497,0.80463487,12.5369,41.85886,1,155.9395,False,False,True,False,False,True
1,1,2.0,0,1,0,8.0,89.0,1,2.4843712,0.24557793,12.513,41.88,0,88.841095,False,False,True,False,False,True
2,0,2.0,0,1,0,9.0,91.0,1,4.5725107,2.6432443,12.47465,41.9365,0,207.6076,False,True,False,False,True,False
2,0,4.0,1,1,0,10.0,99.0,2,1.6577889,0.47741193,12.519,41.909,0,230.51926,False,False,True,False,False,True
1,1,2.0,0,1,0,9.0,94.0,1,0.27933073,0.22421816,12.50177,41.90336,1,115.25963,False,False,True,False,False,True
2,0,3.0,0,1,0,10.0,96.0,1,4.598253,0.36113498,12.44689,41.90263,0,172.77254,True,False,False,True,False,False
2,0,3.0,0,0,0,9.0,87.0,0,4.2650647,1.3165607,12.46681,41.87307,1,228.18134,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,94.0,1,3.0024726,0.14679216,12.5206,41.87758,1,184.69595,False,False,True,False,False,True
2,0,4.0,1,0,0,10.0,95.0,2,3.414556,0.38816217,12.46249,41.90879,0,239.63716,True,False,False,True,False,False
2,0,3.0,0,0,0,10.0,92.0,2,5.4650087,1.2022183,12.54182,41.9402,1,139.34024,False,False,True,False,False,True
2,0,3.0,1,0,0,9.0,97.0,1,1.1152853,0.55014694,12.50287,41.9109,1,175.34425,False,False,True,False,False,True
2,0,4.0,0,0,1,10.0,92.0,2,2.5615702,1.5844064,12.47287,41.8938,0,244.313,False,True,False,False,True,False
2,0,4.0,0,1,0,10.0,92.0,1,0.7710043,0.42211968,12.49338,41.8988,1,184.46216,False,True,False,False,True,False
1,1,2.0,1,1,0,10.0,100.0,1,3.5072534,0.68351436,12.51654,41.87116,0,145.18504,False,False,True,False,False,True
2,0,2.0,0,0,1,10.0,95.0,1,1.3627039,0.5943587,12.49816,41.88899,0,216.72551,False,True,False,False,True,False
2,0,5.0,0,0,0,10.0,90.0,1,6.7713695,0.97938275,12.4222,41.9127,0,191.47594,True,False,False,True,False,False
2,0,4.0,0,0,1,10.0,90.0,2,2.2820883,0.5771442,12.476,41.907,0,573.5861,False,True,False,False,True,False
1,1,2.0,0,0,0,9.0,89.0,1,5.967843,0.24385466,12.55025,41.86088,0,87.43834,False,False,True,False,False,True
1,1,2.0,0,1,0,9.0,94.0,1,4.13916,1.3772745,12.46569,41.87553,1,212.75104,True,False,False,True,False,False
2,0,4.0,1,0,1,10.0,98.0,2,3.0670054,1.2619786,12.46535,41.89932,1,573.5861,True,False,False,True,False,False
2,0,6.0,1,1,0,10.0,94.0,1,0.8863778,0.16104986,12.504,41.893,0,172.77254,False,False,True,False,False,True
2,0,2.0,0,1,0,9.0,95.0,1,3.0741842,0.66792977,12.47731,41.88041,0,184.46216,False,True,False,False,True,False
1,1,3.0,1,0,1,10.0,95.0,1,4.1150923,1.0224363,12.459,41.919,0,125.546486,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,93.0,1,3.5739334,0.3834604,12.46164,41.91159,0,155.47191,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,95.0,1,6.860168,2.2028165,12.56173,41.94377,0,126.715454,False,False,True,False,False,True
1,1,2.0,0,1,0,9.0,94.0,1,0.27930596,0.22419877,12.50177,41.90336,0,115.493416,False,False,True,False,False,True
2,0,4.0,0,0,0,10.0,92.0,2,3.3581161,0.6727617,12.462,41.904,0,242.20888,True,False,False,True,False,False
1,1,2.0,0,0,1,9.0,90.0,1,3.0927093,1.1820012,12.465,41.9,1,151.49744,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,93.0,1,2.3771217,0.32005882,12.518,41.883,0,126.715454,False,False,True,False,False,True
1,1,2.0,0,0,1,9.0,95.0,1,3.0999684,1.6716163,12.486,41.926,0,97.95899,False,True,False,False,True,False
2,0,4.0,0,1,0,10.0,96.0,1,1.3898319,0.4033511,12.48801,41.90746,0,239.63716,False,True,False,False,True,False
1,1,2.0,1,0,1,10.0,98.0,1,2.775932,0.28882617,12.473,41.913,0,143.08092,False,True,False,False,True,False
1,1,3.0,0,1,0,10.0,100.0,1,3.7756684,0.5296582,12.47999,41.87123,1,252.96332,False,True,False,False,True,False
2,0,4.0,1,0,1,10.0,97.0,1,4.4000597,0.39949483,12.45071,41.91018,1,205.97105,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,100.0,1,5.2651577,0.5942252,12.43908,41.89648,1,144.48367,True,False,False,True,False,False
2,0,2.0,0,1,0,10.0,90.0,1,0.9469278,0.6632159,12.5118,41.89621,1,121.10444,False,False,True,False,False,True
2,0,4.0,0,0,0,10.0,96.0,1,4.2631693,1.4819831,12.46446,41.87488,0,138.40508,True,False,False,True,False,False
1,1,2.0,0,0,1,9.0,89.0,1,2.9545546,1.5287383,12.47092,41.88824,1,113.155495,False,True,False,False,True,False
2,0,2.0,0,1,0,10.0,98.0,1,4.0023375,0.84493613,12.47335,41.87203,0,195.91798,False,True,False,False,True,False
1,1,3.0,0,0,1,10.0,100.0,1,3.4694211,0.22320537,12.5258,41.87507,0,228.18134,False,False,True,False,False,True
2,0,4.0,0,0,1,10.0,100.0,1,4.259839,1.3029156,12.467,41.873,1,198.7235,True,False,False,True,False,False
2,0,5.0,0,0,1,10.0,89.0,1,3.181809,1.7554448,12.468,41.888,0,218.12827,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,91.0,1,1.2855366,0.88457805,12.498,41.912,0,126.715454,False,True,False,False,True,False
1,1,3.0,0,1,0,10.0,91.0,1,5.289934,2.544159,12.45217,41.87142,1,110.58378,True,False,False,True,False,False
2,0,5.0,0,0,1,8.0,60.0,2,2.4903126,1.0778872,12.47224,41.90093,0,378.04224,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,98.0,1,2.1182811,1.0679477,12.479,41.893,1,315.85345,False,True,False,False,True,False
2,0,2.0,1,1,0,10.0,97.0,1,2.2820866,0.57714504,12.476,41.907,1,184.92975,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,92.0,1,6.872415,2.5151212,12.42698,41.92669,1,150.32848,True,False,False,True,False,False
2,0,4.0,0,1,0,10.0,100.0,1,0.9724333,0.39563012,12.50889,41.89366,1,166.69394,False,False,True,False,False,True
2,0,3.0,1,1,0,10.0,96.0,1,1.1454574,1.0508671,12.516,41.9,0,170.66841,False,False,True,False,False,True
2,0,4.0,0,0,1,8.0,70.0,1,2.0028522,1.0882587,12.47862,41.8972,1,332.9203,False,True,False,False,True,False
2,0,4.0,0,0,1,8.0,83.0,1,2.2184875,0.49865684,12.47726,41.90797,1,307.67072,False,True,False,False,True,False
2,0,4.0,0,0,1,10.0,91.0,1,0.27393824,0.3952145,12.503,41.89847,0,202.93176,False,False,True,False,False,True
1,1,2.0,0,1,0,10.0,100.0,1,3.0661178,0.8878891,12.50978,41.87385,1,150.32848,False,False,True,False,False,True
1,1,2.0,0,1,0,10.0,96.0,1,3.5475109,0.25166652,12.46079,41.90866,0,133.72922,True,False,False,True,False,False
1,1,4.0,0,0,1,8.0,84.0,1,3.8757143,1.5205628,12.46869,41.92514,0,138.40508,True,False,False,True,False,False
2,0,2.0,1,1,0,10.0,94.0,0,2.369045,0.19093415,12.52604,41.88909,0,185.63112,False,False,True,False,False,True
2,0,3.0,0,1,0,9.0,80.0,1,4.154082,1.1413696,12.45267,41.89573,0,126.715454,True,False,False,True,False,False
2,0,4.0,1,0,1,9.0,95.0,1,2.677959,1.2896702,12.47,41.9,1,269.095,True,False,False,True,False,False
2,0,2.0,0,0,0,9.0,89.0,1,2.5729568,0.2950969,12.51385,41.92235,1,150.09468,False,False,True,False,False,True
1,1,2.0,0,0,0,10.0,100.0,1,3.050138,0.21504152,12.51797,41.92569,1,132.79405,False,False,True,False,False,True
1,1,2.0,1,0,1,10.0,99.0,1,5.457941,1.2944922,12.44057,41.91794,1,153.36778,True,False,False,True,False,False
2,0,2.0,0,1,0,10.0,95.0,1,0.9762667,0.12135383,12.49263,41.89581,1,230.51926,False,True,False,False,True,False
2,0,2.0,0,1,0,10.0,97.0,1,1.0278317,0.7905602,12.51324,41.89661,0,216.72551,False,False,True,False,False,True
2,0,3.0,0,0,0,9.0,87.0,0,4.265063,1.3165528,12.46681,41.87307,0,228.41512,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,95.0,1,5.6428413,2.8995595,12.44431,41.8743,0,158.97879,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,100.0,3,1.8037399,0.2997065,12.51424,41.88733,0,96.79003,False,False,True,False,False,True
2,0,4.0,0,0,1,9.0,91.0,1,6.892915,0.67295456,12.57912,41.8774,0,146.5878,False,False,True,False,False,True
1,1,3.0,0,1,0,8.0,80.0,1,3.7848809,0.16111077,12.51904,41.93255,1,258.10675,False,False,True,False,False,True
2,0,5.0,0,1,0,10.0,97.0,2,4.1264157,0.67971057,12.45638,41.91522,1,254.13228,True,False,False,True,False,False
2,0,4.0,0,0,1,9.0,93.0,2,2.7590716,0.13516952,12.518,41.879,1,205.03589,False,False,True,False,False,True
1,1,3.0,1,1,0,10.0,99.0,1,6.7095175,2.3706982,12.556,41.946,0,126.715454,False,False,True,False,False,True
2,0,6.0,1,1,0,10.0,100.0,2,2.146982,0.7567844,12.4764,41.90169,0,424.0993,False,True,False,False,True,False
2,0,5.0,0,0,1,9.0,95.0,1,2.2398398,0.52010435,12.477,41.908,0,251.56056,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,100.0,1,5.0029626,2.9335172,12.46934,41.93861,0,196.15178,True,False,False,True,False,False
2,0,2.0,1,1,0,10.0,100.0,1,3.6480494,1.5803653,12.459,41.895,1,230.51926,True,False,False,True,False,False
2,0,4.0,1,0,0,10.0,98.0,1,2.5304642,1.3050171,12.472,41.898,1,317.7238,False,True,False,False,True,False
2,0,3.0,1,1,0,10.0,98.0,1,1.0566034,0.20168947,12.49079,41.90502,0,241.97508,False,True,False,False,True,False
1,1,2.0,0,0,1,9.0,75.0,1,4.534827,0.2866594,12.5313,41.8663,0,136.06714,False,False,True,False,False,True
1,1,2.0,0,1,0,9.0,89.0,1,2.495199,0.24142863,12.52785,41.91265,0,82.996284,False,False,True,False,False,True
2,0,6.0,1,1,0,10.0,96.0,2,3.7653565,0.96386594,12.47072,41.8765,0,207.6076,True,False,False,True,False,False
2,0,4.0,0,1,0,9.0,91.0,1,1.0926327,1.025681,12.51537,41.90008,1,196.15178,False,False,True,False,False,True
1,1,2.0,0,0,1,9.0,88.0,1,1.0043542,0.8413664,12.51346,41.89747,0,96.79003,False,False,True,False,False,True
2,0,4.0,0,0,0,10.0,97.0,1,3.6058261,0.5855657,12.459,41.904,0,220.23239,True,False,False,True,False,False
2,0,6.0,0,0,1,10.0,89.0,2,2.9256203,1.7495098,12.46954,41.89105,1,208.07518,True,False,False,True,False,False
2,0,3.0,0,0,1,9.0,93.0,1,3.8808923,1.1640412,12.465,41.922,1,172.77254,True,False,False,True,False,False
2,0,6.0,1,1,0,10.0,94.0,1,0.8863722,0.16103819,12.504,41.893,1,173.47392,False,False,True,False,False,True
2,0,4.0,1,1,0,10.0,99.0,2,4.958047,0.40682986,12.53961,41.86605,1,133.02785,False,False,True,False,False,True
2,0,6.0,1,1,0,10.0,97.0,2,2.9326122,1.3642507,12.467,41.899,1,322.63342,True,False,False,True,False,False
2,0,6.0,1,1,0,10.0,98.0,2,2.6442223,1.3261765,12.47049,41.89895,1,222.33652,True,False,False,True,False,False
2,0,4.0,0,1,0,10.0,100.0,1,2.2953575,1.303591,12.4763,41.89372,1,346.71405,False,True,False,False,True,False
2,0,4.0,1,0,1,10.0,98.0,1,1.2024698,0.09987951,12.4881,41.90321,1,210.88069,False,True,False,False,True,False
2,0,6.0,0,1,0,10.0,92.0,2,2.7106266,1.500813,12.47,41.897,1,358.16986,True,False,False,True,False,False
2,0,5.0,1,0,1,10.0,98.0,2,4.177486,1.0983138,12.47,41.872,0,260.67847,True,False,False,True,False,False
2,0,4.0,0,0,1,8.0,60.0,1,1.4729048,0.3229577,12.485,41.904,1,322.63342,False,True,False,False,True,False
1,1,2.0,0,0,1,10.0,100.0,1,1.1036333,0.8150106,12.497,41.91,1,182.59183,False,True,False,False,True,False
2,0,6.0,0,0,0,9.0,100.0,2,4.0542564,1.2701067,12.45401,41.89511,1,214.85516,True,False,False,True,False,False
2,0,4.0,0,1,0,10.0,93.0,1,0.6832495,0.43207502,12.49906,41.8952,0,190.07318,False,False,True,False,False,True
2,0,5.0,0,1,0,10.0,93.0,2,3.580864,1.9999092,12.49434,41.93256,1,345.77887,False,True,False,False,True,False
2,0,2.0,0,0,1,9.0,86.0,1,1.4058241,1.2558197,12.519,41.899,0,86.50317,False,False,True,False,False,True
2,0,2.0,1,0,0,10.0,96.0,0,1.3467326,0.0920487,12.49123,41.89197,0,201.529,False,True,False,False,True,False
2,0,4.0,0,0,1,9.0,90.0,1,1.4007142,0.47257128,12.49652,41.88901,1,229.3503,False,True,False,False,True,False
2,0,3.0,1,1,0,10.0,100.0,1,2.341583,0.81451446,12.47419,41.9031,1,208.07518,False,True,False,False,True,False
2,0,6.0,1,0,1,9.0,86.0,2,3.1105144,0.39650407,12.466,41.908,0,246.65092,True,False,False,True,False,False
1,1,2.0,1,1,0,10.0,97.0,1,4.6017613,1.7014203,12.46235,41.87211,0,92.34798,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,93.0,1,2.3771005,0.32005468,12.518,41.883,0,131.3913,False,False,True,False,False,True
1,1,2.0,0,0,0,10.0,100.0,1,4.8828516,2.0903952,12.4575,41.87234,0,92.11418,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,80.0,1,0.9353709,0.64926934,12.49627,41.90801,0,172.77254,False,True,False,False,True,False
1,1,2.0,0,0,0,10.0,100.0,1,1.731672,1.0546441,12.50391,41.91641,1,573.5861,False,False,True,False,False,True
1,1,2.0,0,0,0,10.0,100.0,1,4.434301,1.2986883,12.46835,41.87002,1,80.89215,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,92.0,1,4.0059915,1.2734225,12.46696,41.87627,1,184.92975,True,False,False,True,False,False
2,0,6.0,1,0,0,10.0,96.0,2,2.8038037,0.84805983,12.508,41.876,1,262.7826,False,False,True,False,False,True
1,1,2.0,0,1,0,10.0,89.0,1,3.9956222,1.2966279,12.46671,41.87661,0,195.91798,True,False,False,True,False,False
2,0,4.0,1,0,1,10.0,97.0,1,1.3237971,1.2177778,12.518,41.899,1,169.49945,False,False,True,False,False,True
1,1,2.0,0,1,0,9.0,85.0,1,2.841038,0.62341017,12.52232,41.92159,1,85.568,False,False,True,False,False,True
2,0,4.0,0,1,0,9.0,76.0,2,2.506591,0.33569252,12.48632,41.8817,0,320.5293,False,True,False,False,True,False
2,0,4.0,0,1,0,9.0,89.0,2,1.2855045,0.8651764,12.51535,41.8947,1,182.12424,False,False,True,False,False,True
1,1,2.0,0,0,0,10.0,94.0,1,0.7069254,0.26327628,12.49612,41.89645,1,150.32848,False,True,False,False,True,False
1,1,4.0,0,0,1,10.0,93.0,1,1.0212499,0.357135,12.50197,41.89168,1,126.715454,False,False,True,False,False,True
1,1,3.0,1,0,1,10.0,96.0,1,0.56752396,0.27390298,12.50227,41.90598,1,138.63885,False,False,True,False,False,True
2,0,4.0,1,0,1,10.0,99.0,1,2.3901694,1.3804902,12.47526,41.89336,0,328.47824,False,True,False,False,True,False
1,1,2.0,1,0,1,10.0,94.0,1,1.955522,0.9939583,12.479,41.898,1,369.8595,False,True,False,False,True,False
2,0,4.0,0,1,0,10.0,100.0,1,4.618418,2.1295485,12.46335,41.93061,0,196.15178,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,100.0,1,1.7286382,1.0120156,12.50463,41.91633,0,170.66841,False,False,True,False,False,True
2,0,2.0,0,1,0,9.0,88.0,1,2.58839,1.4838059,12.47174,41.89603,0,176.27943,False,True,False,False,True,False
2,0,4.0,0,0,1,8.0,86.0,1,6.908741,0.59122616,12.57892,41.87667,0,130.22234,False,False,True,False,False,True
2,0,4.0,0,0,1,10.0,87.0,1,1.9501514,0.23563361,12.48057,41.90765,1,339.7003,False,True,False,False,True,False
1,1,4.0,0,1,0,10.0,97.0,1,1.1069777,0.6681222,12.49386,41.90862,0,248.98885,False,True,False,False,True,False
2,0,3.0,1,0,1,10.0,94.0,1,1.3631324,0.3553025,12.51573,41.90788,1,155.47191,False,False,True,False,False,True
2,0,2.0,0,1,0,10.0,96.0,1,1.3457221,1.2141562,12.518,41.898,0,132.79405,False,False,True,False,False,True
1,1,2.0,0,1,0,9.0,87.0,1,3.1415195,0.27676114,12.52324,41.87734,0,131.3913,False,False,True,False,False,True
2,0,4.0,0,0,0,10.0,100.0,1,2.8290803,0.33038977,12.4739,41.91502,0,219.06343,False,True,False,False,True,False
2,0,4.0,0,1,0,10.0,100.0,2,1.8530107,0.16691583,12.481,41.906,1,520.188,False,True,False,False,True,False
1,1,2.0,0,0,1,9.0,93.0,1,1.1538452,0.5569208,12.48873,41.89844,1,146.5878,False,True,False,False,True,False
1,1,2.0,0,0,1,9.0,89.0,1,0.7262208,0.23396277,12.50676,41.89527,1,90.010056,False,False,True,False,False,True
1,1,2.0,0,0,1,9.0,92.0,1,3.0837305,0.9262133,12.475,41.882,1,146.8216,False,True,False,False,True,False
2,0,4.0,1,1,0,10.0,97.0,2,3.7940683,0.54199505,12.47917,41.87139,1,126.94924,False,True,False,False,True,False
2,0,2.0,0,0,1,9.0,93.0,1,2.498128,1.4545392,12.47296,41.89568,0,266.2895,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,95.0,1,5.3620486,0.3081705,12.54764,41.86653,0,126.715454,False,False,True,False,False,True
1,1,2.0,0,0,1,9.0,91.0,1,4.6890416,0.8424064,12.449,41.915,1,120.169266,True,False,False,True,False,False
2,0,4.0,0,1,0,9.0,94.0,1,1.4367994,0.38493314,12.485,41.902,0,258.10675,False,True,False,False,True,False
2,0,5.0,0,0,1,10.0,94.0,1,1.1863278,0.4382412,12.488,41.9,1,376.87326,False,True,False,False,True,False
2,0,2.0,0,0,1,9.0,86.0,1,3.7394848,1.2414073,12.468,41.879,0,161.5505,True,False,False,True,False,False
2,0,4.0,0,0,0,9.0,95.0,2,4.6781774,0.9000023,12.44641,41.89511,1,184.46216,True,False,False,True,False,False
1,1,2.0,1,1,0,10.0,97.0,1,2.4907444,1.4617704,12.4731,41.89553,1,155.47191,False,True,False,False,True,False
2,0,3.0,1,1,0,10.0,96.0,1,3.060676,0.68439555,12.46587,41.90541,0,207.6076,True,False,False,True,False,False
2,0,6.0,1,0,0,10.0,98.0,2,3.5344734,0.58908284,12.45988,41.90412,0,322.63342,True,False,False,True,False,False
2,0,5.0,0,0,1,9.0,90.0,2,5.483638,2.6750004,12.45109,41.86964,0,195.91798,True,False,False,True,False,False
1,1,2.0,0,0,0,9.0,91.0,1,4.267339,1.2178079,12.46852,41.87188,0,115.493416,True,False,False,True,False,False
2,0,3.0,1,0,0,10.0,98.0,1,5.627779,0.4610018,12.43488,41.8951,0,228.18134,True,False,False,True,False,False
2,0,5.0,1,1,0,10.0,98.0,1,2.7637353,1.2908913,12.4738,41.88794,0,295.04593,False,True,False,False,True,False
1,1,2.0,0,0,1,8.0,100.0,1,2.5936773,1.5621291,12.472,41.895,1,141.21057,False,True,False,False,True,False
2,0,4.0,0,1,0,9.0,92.0,3,2.8008566,0.5105594,12.5333,41.891,1,139.57404,False,False,True,False,False,True
2,0,4.0,0,0,0,8.0,96.0,1,4.2446184,1.9544393,12.4678,41.92912,0,259.5095,True,False,False,True,False,False
2,0,3.0,1,0,0,10.0,98.0,1,2.8875155,1.2441686,12.46746,41.9004,1,242.67645,True,False,False,True,False,False
1,1,3.0,1,1,0,10.0,97.0,1,3.5164275,0.8448618,12.51468,41.87061,1,139.80782,False,False,True,False,False,True
2,0,5.0,0,0,0,8.0,100.0,2,2.963499,1.3698509,12.46665,41.89877,1,337.59616,True,False,False,True,False,False
